2.519000000000000128e-01,9.122000000000000108e-01,4.405999999999999917e-01,8.585000000000000409e-01
2.691000000000000059e-01,9.068000000000000504e-01,4.390999999999999903e-01,8.736000000000000432e-01
2.610000000000000098e-01,9.133000000000000007e-01,4.742000000000000104e-01,8.457999999999999963e-01
2.625000000000000111e-01,9.095999999999999641e-01,4.894000000000000017e-01,8.398999999999999799e-01
2.610000000000000098e-01,9.095999999999999641e-01,4.867000000000000215e-01,8.592999999999999527e-01
2.736000000000000099e-01,9.049000000000000377e-01,3.538999999999999924e-01,8.820999999999999952e-01
2.600999999999999979e-01,9.088000000000000522e-01,4.334000000000000075e-01,8.609999999999999876e-01
2.580000000000000071e-01,9.133000000000000007e-01,4.128999999999999893e-01,8.659999999999999920e-01
2.325000000000000122e-01,9.169000000000000483e-01,4.520000000000000129e-01,8.627000000000000224e-01
2.424000000000000044e-01,9.185999999999999721e-01,5.163999999999999702e-01,8.407999999999999918e-01
2.510000000000000009e-01,9.112999999999999989e-01,4.042000000000000037e-01,8.745000000000000551e-01
2.500999999999999890e-01,9.133000000000000007e-01,4.199999999999999845e-01,8.669000000000000039e-01
2.466000000000000136e-01,9.110000000000000320e-01,4.420999999999999930e-01,8.794999999999999485e-01
2.515000000000000013e-01,9.161000000000000254e-01,4.007000000000000006e-01,8.719000000000000083e-01
2.393000000000000127e-01,9.106999999999999540e-01,4.989999999999999991e-01,8.449999999999999734e-01
2.182000000000000051e-01,9.244999999999999885e-01,3.669000000000000039e-01,8.904999999999999583e-01
2.412999999999999867e-01,9.185999999999999721e-01,5.078000000000000291e-01,8.306999999999999940e-01
2.323999999999999955e-01,9.185999999999999721e-01,4.339000000000000079e-01,8.669000000000000039e-01
2.313000000000000056e-01,9.169000000000000483e-01,3.907999999999999807e-01,8.820999999999999952e-01
2.023000000000000076e-01,9.324000000000000066e-01,4.002999999999999892e-01,8.811999999999999833e-01
2.210000000000000020e-01,9.216999999999999638e-01,3.716999999999999749e-01,8.930000000000000160e-01
2.106999999999999984e-01,9.304000000000000048e-01,3.930000000000000160e-01,8.736000000000000432e-01
1.927000000000000102e-01,9.354000000000000092e-01,3.625999999999999779e-01,8.888000000000000345e-01
2.457999999999999907e-01,9.163999999999999924e-01,3.313999999999999724e-01,8.989000000000000323e-01
1.988999999999999935e-01,9.337999999999999634e-01,3.508999999999999897e-01,8.947000000000000508e-01
1.827999999999999903e-01,9.321000000000000396e-01,4.269000000000000017e-01,8.728000000000000203e-01
2.003000000000000058e-01,9.262000000000000233e-01,4.964000000000000079e-01,8.558999999999999941e-01
2.248999999999999888e-01,9.236999999999999655e-01,3.649999999999999911e-01,8.880000000000000115e-01
2.195999999999999897e-01,9.258999999999999453e-01,7.150999999999999579e-01,8.238999999999999657e-01
2.419999999999999929e-01,9.192000000000000171e-01,3.931999999999999940e-01,8.787000000000000366e-01
2.011999999999999900e-01,9.324000000000000066e-01,3.945000000000000173e-01,8.829000000000000181e-01
1.847000000000000031e-01,9.376999999999999780e-01,3.368999999999999773e-01,8.921999999999999931e-01
2.270999999999999963e-01,9.213999999999999968e-01,4.030000000000000249e-01,8.846000000000000529e-01
